question,gold_answer,result_cleaned,result,sparql
Who won the most Man of the match awards in the 2006 FIFA World Cup,Andrea Pirlo,,,"SELECT ?player(COUNT(*) AS ?count) WHERE {
  wd:Q37285 wdt:P527 ?stage .
  ?stage wdt:P527 ?match .
  ?match wdt:P1846 ?player .
}
GROUP BY ?player
ORDER BY DESC(?count)
LIMIT 1"
When did The United States Soccer Federation become affiliated and a full member with FIFA,1914,,,"SELECT ?date WHERE {
  wd:Q222131 p:P463 ?statement .
  ?statement ps:P463 wd:Q26 .
  ?statement pq:P580 ?date .
}"
"What award won the National Board of Review Awards in December 2, 2021 for Encanto",Best Animated Film,,,"SELECT ?awardLabel WHERE {
  wd:Q109916196 wdt:P169 ?award .
  ?award wdt:P31 wd:Q1895201 .
  ?award wdt:P1015 wd:Q103372692 .
  ?award rdfs:label ?awardLabel .
  FILTER(LANG(?awardLabel) = 'en')
}"
When the song Cold Heart released in Italy in the format of Digital download streaming,13 August 2021,2021-08-13T00:00:00Z,"| releaseDate                         |
| ----------------------------------- |
| 2021-08-13T00:00:00Z (xsd:dateTime) |","SELECT ?releaseDate WHERE {
  wd:Q108072305 p:P577 ?statement .
  ?statement ps:P577 ?releaseDate .
}"
Which movie did Steven Spielberg directed the same year as Catch Me If You Can,Minority Report,,,"SELECT ?movie ?movieLabel WHERE {
  ?catchMovie rdfs:label ""Catch Me If You Can"" @en ; wdt:P577 ?catchDate .
  ?movie wdt:P57 wd:Q937 ; wdt:P577 ?movieDate ; rdfs:label ?movieLabel .
  FILTER(SUBSTR(STR(?catchDate) , 1 , 4) = SUBSTR(STR(?movieDate) , 1 , 4))
  FILTER(?movie != ?catchMovie)
  FILTER(LANG(?movieLabel) = 'en')
}"
How many goals did Pele scored for Brazil national football team in the year 1971,1,,,"SELECT ?goals WHERE {
  wd:Q12897 p:P2502 ?statement .
  ?statement ps:P2502 ?goals .
  ?statement pq:P1429 wd:Q83459 .
  ?statement pq:P585 ?date .
  FILTER(YEAR(?date) = 1971)
}"
Who was the top goal player as of 2021 in FIFA Beach Soccer World Cup,Madjer,,,"SELECT ?player ?goals WHERE {
  ?player p:P3767 ?statement .
  ?statement ps:P3767 ?goals ; pq:P1322 wd:Q67478068 .
  FILTER(isLiteral(?goals))
}
ORDER BY DESC(?goals)
LIMIT 1"
Who was the Kit manufacturer from 2012 to present for New England Revolution soccer club,Adidas,,,"SELECT ?kitManufacturer ?kitManufacturerLabel WHERE {
  wd:Q309095 p:P5995 ?statement .
  ?statement ps:P5995 ?kitManufacturer .
  ?statement pq:P580 ?startDate .
  FILTER(?startDate >= ""2012-01-01"" ^^ xsd:date)
  FILTER NOT EXISTS {
    ?statement pq:P582 ?endDate
  }
  ?kitManufacturer rdfs:label ?kitManufacturerLabel .
  FILTER(LANG(?kitManufacturerLabel) = ""en"")
}"
Who directs season 1 episode Welcome to Matheson in the tv series locke & key,Michael Morris,,,"SELECT ?director WHERE {
  wd:Q134879295 wdt:P57 ?director
}"
What is the name of the club Wayne Rooney played for in the year 2003,Everton F.C.,,,"SELECT ?teamLabel WHERE {
  wd:Q266613 p:P54 ?statement .
  ?statement ps:P54 ?team .
  ?statement pq:P580 ?startDate .
  ?statement pq:P582 ?endDate .
  ?team rdfs:label ?teamLabel .
  FILTER(LANG(?teamLabel) = ""en"")
  FILTER(str(?startDate) <= ""2003-12-31"")
  FILTER(str(?endDate) >= ""2003-01-01"")
  FILTER(CONTAINS(STR(?team) , ""Everton""))
}"
What is the name of the football club Iker Casillas represented in the year 2002,Real Madrid Castilla,"Spain men's national football team|Spain men's national football team (lang:en)
Real Madrid Club de Fútbol|Real Madrid Club de Fútbol (lang:en)","| club                                           | clubLabel                                    |
| ---------------------------------------------- | -------------------------------------------- |
| Spain men's national football team (wd:Q42267) | Spain men's national football team (lang:en) |
| Real Madrid Club de Fútbol (wd:Q8682)          | Real Madrid Club de Fútbol (lang:en)         |","SELECT ?club ?clubLabel WHERE {
  wd:Q11584 p:P54 ?statement .
  ?statement ps:P54 ?club .
  ?statement pq:P580 ?start .
  ?statement pq:P582 ?end .
  FILTER(str(?start) <= ""2002-12-31T00:00:00Z"" && str(?end) >= ""2002-01-01T00:00:00Z"")
  .
  ?club rdfs:label ?clubLabel .
  FILTER(lang(?clubLabel) = ""en"")
}"
Who won the America's Next Top Model in the season next to Adrianne Curry's cycle,Yoanna House,Yoanna House,"| winner                    |
| ------------------------- |
| Yoanna House (wd:Q434414) |","SELECT ?winner WHERE {
  wd:Q82347 wdt:P1346 ?winner
}"
What is the  Award recieved in 2008 by the tv series wizards of waverly place,Directors Guild of America Award for Outstanding Directing – Children's Programs,,,"SELECT ?award ?awardLabel WHERE {
  wd:Q184342 p:P166 ?awardStatement .
  ?awardStatement ps:P166 ?award .
  OPTIONAL {
    ?award rdfs:label ?awardLabel .
  }
  FILTER(CONTAINS(STR(?awardLabel) , ""Kids' Choice Award""))
  FILTER(lang(?awardLabel) = 'en')
}"
Which 1925 novel set in the Jazz age is hailed as a Great American Novel,The Great Gatsby,,,"SELECT ?novel ?novelLabel WHERE {
  ?novel wdt:P31 wd:Q5718936 .
  ?novel wdt:P577 ?pubDate .
  FILTER(YEAR(?pubDate) = 1925)
  .
  ?novel wdt:P7547 wd:Q388483 .
  ?novel rdfs:label ?novelLabel .
  FILTER(LANG(?novelLabel) = ""en"")
}"
"What is the name of the first movie in the series, Lord of the Rings",The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring|The Lord of the Rings: The Fellowship of the Ring (lang:en),"| movie                                                          | movieLabel                                                  |
| -------------------------------------------------------------- | ----------------------------------------------------------- |
| The Lord of the Rings: The Fellowship of the Ring (wd:Q127367) | The Lord of the Rings: The Fellowship of the Ring (lang:en) |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P179 wd:Q190214 ; wdt:P577 ?releaseDate .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
  .
}
ORDER BY ASC(?releaseDate)
LIMIT 1"
What's the name of the 1960 psychological horror film produced and directed by Alfred Hitchcock,Psycho,"shower scene of Psycho|shower scene of Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho|Psycho (lang:en)
Psycho tetralogy|Psycho tetralogy (lang:en)
Incident at a Corner|Incident at a Corner (lang:en)","| film                                  | filmLabel                        |
| ------------------------------------- | -------------------------------- |
| shower scene of Psycho (wd:Q16028915) | shower scene of Psycho (lang:en) |
| Psycho (wd:Q163038)                   | Psycho (lang:en)                 |
| Psycho (wd:Q163038)                   | Psycho (lang:en)                 |
| Psycho (wd:Q163038)                   | Psycho (lang:en)                 |
| Psycho (wd:Q163038)                   | Psycho (lang:en)                 |
| Psycho tetralogy (wd:Q3565909)        | Psycho tetralogy (lang:en)       |
| Incident at a Corner (wd:Q96382019)   | Incident at a Corner (lang:en)   |","SELECT ?film ?filmLabel WHERE {
  ?film wdt:P57 wd:Q7374 .
  ?film wdt:P577 ?releaseDate .
  FILTER(YEAR(?releaseDate) = 1960)
  .
  ?film rdfs:label ?filmLabel .
  FILTER(LANG(?filmLabel) = 'en')
}"
What is the name of the chef that won the Master Chef Australia season twelve,Emelia Jackson,Emelia Jackson (lang:en),"| winnerLabel              |
| ------------------------ |
| Emelia Jackson (lang:en) |","SELECT ?winnerLabel WHERE {
  wd:Q85784212 wdt:P1346 ?winner .
  ?winner rdfs:label ?winnerLabel .
  FILTER(LANG(?winnerLabel) = 'en')
}"
Who was the Manager of St Johnstone F.C. when they won the 2014 Scottish Cup,Tommy Wright,Tommy Wright|Tommy Wright (lang:en),"| manager                    | managerLabel           |
| -------------------------- | ---------------------- |
| Tommy Wright (wd:Q3531369) | Tommy Wright (lang:en) |","SELECT ?manager ?managerLabel WHERE {
  wd:Q268776 p:P286 ?statement .
  ?statement ps:P286 ?manager .
  ?statement pq:P580 ?startDate .
  FILTER(?startDate <= ""2014-05-24"" ^^ xsd:date)
  FILTER NOT EXISTS {
    ?statement pq:P582 ?endDate .
    FILTER(?endDate <= ""2014-05-24"" ^^ xsd:date)
  }
  ?manager rdfs:label ?managerLabel .
  FILTER(LANG(?managerLabel) = ""en"")
}"
"What year did the book The Cat in the Hat, by Dr Seuss come out",1957,1957-03-12T00:00:00Z,"| publicationYear                     |
| ----------------------------------- |
| 1957-03-12T00:00:00Z (xsd:dateTime) |","SELECT ?publicationYear WHERE {
  wd:Q973053 wdt:P577 ?publicationYear
}"
Director name of the first season “somebody’s dead” in the tv series Big Little Lies,Jean-Marc Vallée,"Andrea Arnold
Jean-Marc Vallée","| director                      |
| ----------------------------- |
| Andrea Arnold (wd:Q457493)    |
| Jean-Marc Vallée (wd:Q500611) |","SELECT ?director WHERE {
  wd:Q19873404 wdt:P57 ?director .
}"
What is the Publication date of the Second book of the series His Dark Materials,22 July 1997,1997-01-01T00:00:00Z,"| date                                |
| ----------------------------------- |
| 1997-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?date WHERE {
  wd:Q472208 wdt:P577 ?date .
}"
Which book by John le Carré was the last to feature the character George Smiley,A Legacy of Spies,,,"SELECT ?book ?bookLabel WHERE {
  ?book wdt:P674 wd:Q2335880 ; wdt:P50 wd:Q209641 ; wdt:P31 wd:Q571 .
  OPTIONAL {
    ?book rdfs:label ?bookLabel .
    FILTER(lang(?bookLabel) = ""en"")
  }
}
ORDER BY DESC(wdt:P577)
LIMIT 1"
What is the award received in 1990 for Most Promising Actress by Vanessa Paradis,César Award,"Prix Romy Schneider (lang:en)
Victoires de la Musique – Female artist of the year (lang:en)","| awardLabel                                                    |
| ------------------------------------------------------------- |
| Prix Romy Schneider (lang:en)                                 |
| Victoires de la Musique – Female artist of the year (lang:en) |","SELECT ?awardLabel WHERE {
  wd:Q51023 p:P166 ?awardStatement .
  ?awardStatement ps:P166 ?award .
  ?awardStatement pq:P585 ?awardDate .
  FILTER(SUBSTR(str(?awardDate) , 1 , 4) = ""1990"")
  .
  ?award rdfs:label ?awardLabel .
  FILTER(lang(?awardLabel) = ""en"")
}"
who won the best visual effects award in 2021 satellite award for Tenet movie,Andrew Jackson,,,"SELECT DISTINCT ?winnerLabel WHERE {
  wd:Q63505083 wdt:P166 ?award .
  ?award wdt:P248 wd:Q127366 .
  ?award wdt:P1630 ?category .
  ?category rdfs:label ?categoryLabel .
  FILTER(LANG(?categoryLabel) = 'en')
  .
  FILTER(CONTAINS(LCASE(?categoryLabel) , 'best visual effects'))
  .
  ?award wdt:P585 ?awardDate .
  FILTER(YEAR(?awardDate) = 2021)
  .
  ?award wdt:P1352 ?winner .
  ?winner rdfs:label ?winnerLabel .
  FILTER(LANG(?winnerLabel) = 'en')
  .
}"
How many goals did Pele scored for New York Cosmos in the year 1975,17,111.0,"| goals               |
| ------------------- |
| 111.0 (xsd:decimal) |","SELECT ?goals WHERE {
  wd:Q12897 p:P54 ?statement .
  ?statement ps:P54 wd:Q646135 .
  ?statement pq:P580 ?startDate .
  ?statement pq:P582 ?endDate .
  ?statement pq:P1351 ?goals .
  FILTER(YEAR(?startDate) <= 1975 &&(YEAR(?endDate) >= 1975 || ! BOUND(?endDate)))
}"
Which is the first book of the novel series Little House on the Prairie,Little House in the Big Woods,Little House in the Big Woods|大きな森の小さな家 (lang:ja),"| book                                        | bookLabel           |
| ------------------------------------------- | ------------------- |
| Little House in the Big Woods (wd:Q7173181) | 大きな森の小さな家 (lang:ja) |","SELECT ?book ?bookLabel WHERE {
  ?book wdt:P179 wd:Q5400672 .
  ?book rdfs:label ?bookLabel .
  ?book wdt:P577 ?pubDate .
}
ORDER BY ASC(?pubDate)
LIMIT 1"
What was the next feature film Robert Zemeckis directed after Back to the Future,Who Framed Roger Rabbit,,,"SELECT ?film ?filmLabel WHERE {
  ?film wdt:P57 wd:Q187364 ; wdt:P577 ?releaseDate ; rdfs:label ?filmLabel .
  FILTER(LANG(?filmLabel) = 'en')
  FILTER(?releaseDate > ""1985-10-26"" ^^ xsd:date)
  FILTER(?film != wd:Q91540)
}
ORDER BY ?releaseDate
LIMIT 1"
Which 1992 legal drama movie starring Tom Cruise that was written by Aaron Sorkin,A Few Good Men,,,"SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P50 wd:Q299194 .
  ?movie wdt:P161 wd:Q37079 .
  ?movie wdt:P577 ?date .
  FILTER(YEAR(?date) = 1992)
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
}"
What year was the book Angry Blonde written by the rapper Eminem get published,2000,2000,"| year           |
| -------------- |
| 2000 (xsd:int) |","SELECT(YEAR(?publicationDate) AS ?year) WHERE {
  wd:Q16825144 wdt:P577 ?publicationDate
}"
Who was the first winner of the first season of the TV series Survivor,Richard Hatch,Richard Hatch,"| winner                      |
| --------------------------- |
| Richard Hatch (wd:Q3364044) |","SELECT ?winner WHERE {
  wd:Q2378208 wdt:P1346 ?winner .
}"
"How many players in the Columbus Crew Soccer Club as of December 1, 2021",31,8,"| count       |
| ----------- |
| 8 (xsd:int) |","SELECT(COUNT(DISTINCT ?player) AS ?count) WHERE {
  ?player p:P54 ?statement .
  ?statement ps:P54 wd:Q457163 ; pq:P580 ?startDate ; pq:P582 ?endDate .
  FILTER(xsd:date(?startDate) <= ""2021-12-01"" ^^ xsd:date &&(! BOUND(?endDate) || xsd:date(?endDate) >= ""2021-12-01"" ^^ xsd:date))
}"
For which 1979 movie did Dustin Hoffman win an Academy Award for Best Actor,Kramer vs. Kramer,,,"SELECT ?movie ?movieLabel WHERE {
  wd:Q42930 p:P166 ?awardStatement .
  ?awardStatement ps:P166 wd:Q41597 .
  ?awardStatement pq:P1346 ?movie .
  ?movie wdt:P577 ?released .
  FILTER(?released >= ""1979-01-01"" ^^ xsd:date && ?released < ""1980-01-01"" ^^ xsd:date)
  SERVICE wikibase:label {
    bd:serviceParam wikibase:language ""en"" .
  }
}"
What is the title of the second film in the Star Wars prequel trilogy,Star Wars: The Last Jedi,,,"SELECT ?film ?filmLabel WHERE {
  wd:Q25540924 p:P527 ?statement .
  ?statement ps:P527 ?film .
  ?statement pq:P1545 ?episodeNum .
  FILTER(?episodeNum = ""II"")
  ?film rdfs:label ?filmLabel .
  FILTER(LANG(?filmLabel) = ""en"")
}"
Which album by Metallica was released first: Ride the Lightning or Master of Puppets,Ride the Lightning,"Ride the Lightning|1984-07-30T00:00:00Z
Master of Puppets|1986-03-03T00:00:00Z","| album                           | year                                |
| ------------------------------- | ----------------------------------- |
| Ride the Lightning (wd:Q190989) | 1984-07-30T00:00:00Z (xsd:dateTime) |
| Master of Puppets (wd:Q187507)  | 1986-03-03T00:00:00Z (xsd:dateTime) |","SELECT ?album ?year WHERE {
  VALUES ?album {
    wd:Q190989 wd:Q187507
  }
  ?album wdt:P577 ?year .
}
ORDER BY ?year"
How many goals did Pele scored for New York Cosmos in the year 1976,26,,,"SELECT ?goals WHERE {
  wd:Q12897 p:P54 ?membership .
  ?membership ps:P54 wd:Q646135 .
  ?membership pq:P580 ?start .
  ?membership pq:P582 ?end .
  FILTER(YEAR(?start) <= 1976 && YEAR(?end) >= 1976)
  .
  ?membership ps:P1351 ?goals .
}"
What team did New York FC defeated to win the MLS Cup in 2021,Portland Timbers,,,"SELECT ?opponentLabel WHERE {
  wd:Q109944339 wdt:P1923 ?opponent .
  ?opponent rdfs:label ?opponentLabel .
  FILTER(LANG(?opponentLabel) = ""en"")
  FILTER(?opponent != wd:Q13361030)
}"
What year was Michael Jackson inducted into the Rock and Roll Hall of Fame,"1997, 2001",,,"SELECT ?year WHERE {
  wd:Q35050 p:P1525 ?statement .
  ?statement ps:P1525 wd:Q179191 .
  ?statement pq:P585 ?year .
}"
What is the title of the fourth film in the Star Wars film series,Star Wars: Episode I – The Phantom Menace,Star Wars: Episode IV – A New Hope (lang:en),"| title                                        |
| -------------------------------------------- |
| Star Wars: Episode IV – A New Hope (lang:en) |","SELECT ?title WHERE {
  ?film wdt:P31 wd:Q11424 ; wdt:P577 ?releaseDate ; rdfs:label ?title .
  FILTER(LANG(?title) = 'en')
  .
  FILTER(CONTAINS(LCASE(?title) , 'star wars'))
  .
}
ORDER BY ?releaseDate
LIMIT 1
OFFSET 3"
in which award won the best song of MTV Europe music awards in 2021,Bad Habits,,,"SELECT ?song ?songLabel WHERE {
  ?song wdt:P166 wd:Q31155 ; wdt:P585 ?date .
  FILTER(YEAR(?date) = 2021)
  ?song rdfs:label ?songLabel .
  FILTER(LANG(?songLabel) = 'en')
}"
"When was Angels & Demons, the first book in the Robert Landon series, published",01 May 2000,2000-01-01T00:00:00Z,"| publicationDate                     |
| ----------------------------------- |
| 2000-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?publicationDate WHERE {
  wd:Q182502 wdt:P577 ?publicationDate
}"
How many tracks were on side two of The Police's debut album Outlandos d'Amour,5,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(DISTINCT ?track) AS ?count) WHERE {
  wd:Q862386 wdt:P1701 ?track .
  ?track wdt:P1227 ?trackNumber .
  FILTER(?trackNumber > 5)
}"
In what year did the El Salvador national football team win the CCCF Championship,1943,,,"SELECT ?year WHERE {
  ?event wdt:P125 wd:Q732052 ; wdt:P1346 wd:Q171 ; wdt:P580 ?year .
}"
Who did Terence Stamp play in Star Wars: Episode I – The Phantom Menace,Finis Valorum,,,"SELECT ?character WHERE {
  wd:Q165713 p:P161 ?statement .
  ?statement ps:P161 wd:Q77298 .
  ?statement pq:P179 ?character .
}"
How many goals did the second place score in the 2020-2021 Premier league season,22,,,"SELECT ?goals WHERE {
  wd:Q69622172 wdt:P1923 ?team .
  ?team p:P1313 ?posStat .
  ?posStat ps:P1313 ?position .
  ?posStat pq:P1333 wd:Q69622172 .
  FILTER(?position = ""2"")
  ?team p:P1351 ?goalsStat .
  ?goalsStat ps:P1351 ?goals .
  ?goalsStat pq:P1333 wd:Q69622172 .
}"
What is the sports team played in 2012 to 2014 by Alessandro Del Piero,Sydney FC,"Odisha FC
Sydney FC
Juventus FC","| team                     |
| ------------------------ |
| Odisha FC (wd:Q16838244) |
| Sydney FC (wd:Q330143)   |
| Juventus FC (wd:Q1422)   |","SELECT ?team WHERE {
  wd:Q624 p:P54 ?statement .
  ?statement ps:P54 ?team .
  ?statement pq:P580 ?startDate .
  ?statement pq:P582 ?endDate .
  FILTER(?startDate <= ""2014-12-31"" ^^ xsd:date && ?endDate >= ""2012-01-01"" ^^ xsd:date)
}"
Who were the directors of the episode named MADMAX of the series Stranger Things,Duffer brothers,,,"SELECT ?director WHERE {
  wd:Q19798734 wdt:P154 ?episode .
  ?episode rdfs:label ?label .
  FILTER(LANG(?label) = 'en' && CONTAINS(LCASE(?label) , 'madmax'))
  .
  ?episode wdt:P57 ?director
}"
What is the number of movies in the Home Alone series as of 2021,6,3,"| count       |
| ----------- |
| 3 (xsd:int) |","SELECT(COUNT(?movie) AS ?count) WHERE {
  ?movie wdt:P179 wd:Q3627883 .
  ?movie wdt:P31 wd:Q11424
}"
Which is the second book of the novel series Little House on the Prairie,Farmer Boy,,,"SELECT ?book ?bookLabel WHERE {
  ?book wdt:P1545 wd:Q5400672 .
  ?book wdt:P577 ?pubDate .
  ?book rdfs:label ?bookLabel .
  FILTER(LANG(?bookLabel) = 'en')
}
ORDER BY ?pubDate
LIMIT 1
OFFSET 1"
"In which 1995 action thriller movie did Antonio Banderas play an assassin, Miguel Bain",Assassins,"Four Rooms|Four Rooms (lang:en)
Four Rooms|Four Rooms (lang:en)
Two Much|Two Much (lang:en)
Desperado|Desperado (lang:en)
Desperado|Desperado (lang:en)
...|...
Never Talk to Strangers|Never Talk to Strangers (lang:en)
Assassins|Assassins (lang:en)
Assassins|Assassins (lang:en)
Miami Rhapsody|Miami Rhapsody (lang:en)
Miami Rhapsody|Miami Rhapsody (lang:en)","| movie                                | movieLabel                        |
| ------------------------------------ | --------------------------------- |
| Four Rooms (wd:Q1137372)             | Four Rooms (lang:en)              |
| Four Rooms (wd:Q1137372)             | Four Rooms (lang:en)              |
| Two Much (wd:Q1971683)               | Two Much (lang:en)                |
| Desperado (wd:Q465009)               | Desperado (lang:en)               |
| Desperado (wd:Q465009)               | Desperado (lang:en)               |
| ...                                  | ...                               |
| Never Talk to Strangers (wd:Q559664) | Never Talk to Strangers (lang:en) |
| Assassins (wd:Q739498)               | Assassins (lang:en)               |
| Assassins (wd:Q739498)               | Assassins (lang:en)               |
| Miami Rhapsody (wd:Q908983)          | Miami Rhapsody (lang:en)          |
| Miami Rhapsody (wd:Q908983)          | Miami Rhapsody (lang:en)          |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P161 wd:Q41548 .
  ?movie wdt:P577 ?releaseDate .
  FILTER(YEAR(?releaseDate) = 1995)
  .
  ?movie rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = ""en"")
}"
What's the last movie Viggo Mortensen acted in before The Fellowship of the Ring,28 Days,,,"SELECT ?film WHERE {
  wd:Q10148 wdt:P161 ?film .
  ?film wdt:P31 wd:Q11424 .
  ?film wdt:P577 ?date .
  FILTER(?date < ""2001-12-19"" ^^ xsd:date)
}
ORDER BY DESC(?date)
LIMIT 1"
What is the number of goals scored by Julio Salinas for Spain in football,22,,,"SELECT ?goals WHERE {
  wd:Q155290 p:P1351 ?statement .
  ?statement ps:P1351 ?goals .
  ?statement pq:P247 wd:Q42267 .
}"
What is the first book published in the Loyal League series by Alyssa Cole,An Extraordinary Union,,,"SELECT ?book ?title WHERE {
  wd:Q62894817 wdt:P800 ?book .
  ?book wdt:P179 ?series .
  ?series rdfs:label ?seriesLabel .
  ?book wdt:P577 ?publicationDate .
  ?book rdfs:label ?title .
  FILTER(LANG(?seriesLabel) = 'en')
  .
  FILTER(LANG(?title) = 'en')
  .
  FILTER(CONTAINS(LCASE(?seriesLabel) , 'loyal league'))
  .
}
ORDER BY ASC(?publicationDate)
LIMIT 1"
Which actress won the Academy Awards for the best actress in the year 1952,Vivien Leigh,,,"SELECT ?person WHERE {
  ?award wdt:P1347 wd:Q103618 ; wdt:P4971 ""1952"" ; wdt:P1545 ?person .
}"
Who is the Original Broadcaster of Season 1 of the tv series The Tunnel,Sky Atlantic,"Canal+
Sky Atlantic","| broadcaster                |
| -------------------------- |
| Canal+ (wd:Q1032540)       |
| Sky Atlantic (wd:Q3510971) |","SELECT ?broadcaster WHERE {
  wd:Q15104549 wdt:P449 ?broadcaster .
}"
In which year did the player Luís Figo transfer from Barcelona to Real Madrid,2000,2000,"| year           |
| -------------- |
| 2000 (xsd:int) |","SELECT(YEAR(?endDate) AS ?year) WHERE {
  wd:Q483145 p:P54 ?statement .
  ?statement ps:P54 wd:Q7156 .
  ?statement pq:P582 ?endDate .
}"
Which is the last novel of the book series Diary of a Wimpy Kid,Diary of a Wimpy Kid: Big Shot,Diary of a Wimpy Kid: Diper Överlöde|Diary of a Wimpy Kid: Diper Överlöde (lang:en),"| book                                                 | bookLabel                                      |
| ---------------------------------------------------- | ---------------------------------------------- |
| Diary of a Wimpy Kid: Diper Överlöde (wd:Q114889831) | Diary of a Wimpy Kid: Diper Överlöde (lang:en) |","SELECT ?book ?bookLabel WHERE {
  ?book wdt:P179 wd:Q1339580 .
  ?book wdt:P577 ?date .
  ?book rdfs:label ?bookLabel .
  FILTER(LANG(?bookLabel) = 'en')
}
ORDER BY DESC(?date)
LIMIT 1"
Which football player was the recipient of 2001 FIFA World Player of the Year,Luís Figo,Luís Figo,"| winner                 |
| ---------------------- |
| Luís Figo (wd:Q483145) |","SELECT ?winner WHERE {
  wd:Q994943 wdt:P1346 ?winner
}"
How many matches has Franz Beckenbauer played for Germany national football team in 1965,3,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?match(wdt:P1043 | wdt:P1045) wd:Q43310 ; wdt:P2502 wd:Q4457 ; wdt:P580 ?date .
  FILTER(YEAR(?date) = 1965)
}"
What's the US release date for the second film in the Mad Max series,24 December 1981,"1981-12-24T00:00:00Z
1982-08-27T00:00:00Z
1982-05-21T00:00:00Z","| date                                |
| ----------------------------------- |
| 1981-12-24T00:00:00Z (xsd:dateTime) |
| 1982-08-27T00:00:00Z (xsd:dateTime) |
| 1982-05-21T00:00:00Z (xsd:dateTime) |","SELECT ?date WHERE {
  wd:Q1125262 p:P577 ?statement .
  ?statement ps:P577 ?date .
}"
How many matches has Jan Oblak played for Slovenia national football team in 2014,1,0,"| count       |
| ----------- |
| 0 (xsd:int) |","SELECT(COUNT(*) AS ?count) WHERE {
  ?match wdt:P31 wd:Q39250 .
  ?match p:P929 ?playerStatement .
  ?playerStatement ps:P929 wd:Q635050 .
  ?playerStatement pq:P176 wd:Q177587 .
  ?match wdt:P585 ?date .
  FILTER(SUBSTR(STR(?date) , 1 , 4) = ""2014"")
}"
"What is the second movie in the film series, The Lord of the Rings",The Lord of the Rings: The Two Towers,The Lord of the Rings: The Fellowship of the Ring|The Lord of the Rings: The Fellowship of the Ring (lang:en),"| movie                                                          | movieLabel                                                  |
| -------------------------------------------------------------- | ----------------------------------------------------------- |
| The Lord of the Rings: The Fellowship of the Ring (wd:Q127367) | The Lord of the Rings: The Fellowship of the Ring (lang:en) |","SELECT ?movie ?movieLabel WHERE {
  ?movie wdt:P179 wd:Q190214 ; wdt:P577 ?released ; rdfs:label ?movieLabel .
  FILTER(LANG(?movieLabel) = 'en')
  .
}
ORDER BY ?released
LIMIT 1
OFFSET 1"
When was the first time the US women's soccer team received a gold medal,1996,,,"SELECT ?year WHERE {
  wd:Q334526 p:P166 ?statement .
  ?statement ps:P166 ?event .
  ?statement pq:P1265 wd:Q820933 .
  ?event wdt:P585 ?date .
  BIND(YEAR(?date) AS ?year)
}
ORDER BY ?year
LIMIT 1"
In which year did the novel The Old Man and the Sea come out,1990,"1952-01-01T00:00:00Z
1958-01-01T00:00:00Z","| year                                |
| ----------------------------------- |
| 1952-01-01T00:00:00Z (xsd:dateTime) |
| 1958-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?year WHERE {
  wd:Q26505 wdt:P571 ?year
}"
What is the name of the first part of the book series The Expanse,Leviathan Wakes,Leviathan Wakes|Leviathan Wakes (lang:en),"| book                          | bookLabel                 |
| ----------------------------- | ------------------------- |
| Leviathan Wakes (wd:Q6535598) | Leviathan Wakes (lang:en) |","SELECT ?book ?bookLabel WHERE {
  ?book wdt:P179 wd:Q19610143 .
  ?book rdfs:label ?bookLabel .
  FILTER(LANG(?bookLabel) = 'en')
  .
  ?book wdt:P577 ?publicationDate .
}
ORDER BY ASC(?publicationDate)
LIMIT 1"
When was the first time the US women's soccer team went to the Olympics,1996,,,"SELECT DISTINCT ?year WHERE {
  wd:Q334526 p:P859 ?statement .
  ?statement ps:P859 ?event .
  ?event wdt:P585 ?date .
  BIND(YEAR(?date) AS ?year)
}
ORDER BY ?year
LIMIT 1"
Which is the year in which the director Stephen Chow his very first movie,1994,1994-01-01T00:00:00Z,"| year                                |
| ----------------------------------- |
| 1994-01-01T00:00:00Z (xsd:dateTime) |","SELECT ?year WHERE {
  ?film wdt:P57 wd:Q311179 ; wdt:P577 ?year .
}
ORDER BY ASC(?year)
LIMIT 1"
